INDEX, action count,go_forward(go),go_forward(could not go),turn right,turn left, suck up,  cleaned cell(0)
0 0 0 0 0 2 0 0 0 1 1 
1 1 0 0 1 2 0 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 168
0 1 0 0 0 2 0 1 0 1 1 
1 0 1 0 0 2 0 0 0 0 1 
0 0 0 1 1 3 0 1 0 0 1 
0 0 0 1 0 2 0 0 0 1 1 
0 0 0 0 0 2 1 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 0 0 1 1 
Index: 169
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 3 0 0 1 1 1 
1 0 0 0 0 2 0 0 0 1 1 
0 1 1 0 0 2 0 0 1 1 1 
Index: 170
1 1 1 1 1 2 1 0 0 1 0 
1 1 1 1 1 2 0 0 0 1 1 
1 1 1 1 0 3 0 0 0 0 0 
1 1 1 0 0 2 1 0 0 1 1 
1 1 1 1 1 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 1 0 
Index: 171
1 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 1 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 1 0 0 2 1 0 0 1 1 
0 1 1 1 1 2 1 0 1 1 0 
1 1 1 1 1 3 1 1 0 1 1 
1 1 1 1 1 2 1 1 0 1 0 
0 1 1 1 1 2 0 0 1 0 1 
Index: 172
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 1 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 1 0 1 0 
0 0 0 0 0 3 0 1 0 1 1 
0 0 0 1 1 2 0 0 0 0 1 
0 0 0 0 0 2 0 1 0 0 1 
Index: 173
0 0 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
1 0 0 0 1 3 0 0 0 1 0 
0 0 0 0 0 2 1 1 0 0 1 
0 0 0 0 0 2 1 0 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
1 1 0 1 0 2 0 0 0 1 0 
1 1 0 1 0 2 0 0 0 0 0 
0 0 0 1 0 3 1 1 0 0 0 
0 0 0 1 1 2 0 0 0 0 0 
0 0 0 1 1 2 0 0 0 0 0 
Index: 174
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 0 1 1 
1 1 0 1 1 2 1 0 0 1 1 
1 1 0 1 1 2 1 0 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 175
0 0 0 0 0 2 1 0 0 0 0 
0 0 1 0 0 2 1 0 0 0 0 
0 0 0 1 0 3 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 1 1 
0 0 0 1 0 2 0 0 1 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 1 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 3 0 0 0 0 1 
0 0 1 0 0 2 1 0 0 1 1 
0 0 0 0 0 2 0 0 0 1 1 
Index: 176
1 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 1 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 1 
0 1 1 0 0 2 1 0 1 1 0 
1 1 1 0 0 3 0 1 0 0 0 
0 1 0 0 1 2 1 1 1 1 1 
0 0 1 1 1 2 1 1 1 1 1 
Index: 177
0 0 0 0 0 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 0 
0 0 0 1 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 1 2 1 1 1 1 1 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 0 0 3 0 1 1 1 1 
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 2 0 1 1 1 1 
Index: 178
1 1 1 1 1 2 0 1 0 0 0 
1 1 1 1 1 2 1 1 0 0 0 
1 1 1 1 1 3 1 0 0 0 1 
1 1 1 1 1 2 0 1 0 0 1 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 1 0 1 0 2 0 0 0 0 0 
Index: 179
1 0 1 1 1 2 1 1 1 1 0 
0 0 1 0 1 2 1 1 1 1 0 
0 0 1 1 1 3 1 1 1 0 0 
1 0 0 0 0 2 1 0 0 1 0 
0 1 0 0 0 2 1 1 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 1 1 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 1 
Index: 180
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 0 2 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 0 
0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 1 1 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 2 0 1 1 0 0 
Index: 181
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 0 0 1 3 1 1 1 1 1 
1 0 0 1 1 2 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 0 0 1 
0 0 0 0 0 2 1 0 1 0 1 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 182
1 1 1 1 1 2 0 1 0 0 1 
1 1 1 1 1 2 0 1 0 0 0 
1 1 1 1 1 3 0 1 1 0 0 
1 1 1 1 1 2 1 1 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 1 1 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 1 0 0 
Index: 183
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
1 1 0 0 1 2 1 1 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 1 0 0 1 
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 3 0 0 0 1 0 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 0 0 2 1 0 1 1 1 
Index: 184
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 185
0 1 0 0 0 2 0 0 0 0 0 
0 0 1 1 0 2 0 0 0 0 0 
1 1 0 0 0 3 1 1 0 0 1 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 0 1 2 1 1 0 1 1 
0 0 0 0 0 3 0 1 0 0 0 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 1 
Index: 186
1 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 187
0 1 0 1 0 2 1 1 1 1 1 
0 1 1 1 0 2 1 1 1 1 1 
0 0 1 1 0 3 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
0 1 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 188
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 1 1 
0 0 1 1 1 2 1 1 1 1 1 
1 1 0 1 1 3 1 1 1 1 1 
0 0 1 1 1 2 1 1 1 1 1 
0 1 1 1 1 2 1 1 1 1 1 
Index: 189
1 0 0 0 0 2 1 0 0 1 1 
0 1 0 0 0 2 1 0 0 1 1 
0 0 0 1 0 3 1 0 1 1 1 
0 0 0 1 0 2 1 0 1 1 1 
0 0 0 1 1 2 1 0 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 1 1 0 0 0 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 190
1 1 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 1 0 1 0 1 
0 0 0 0 0 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 1 1 0 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
0 1 0 0 1 3 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
Index: 191
0 1 1 1 1 2 1 1 1 1 1 
0 1 0 1 1 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 1 0 1 1 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 2 0 1 0 1 0 
Index: 192
0 0 0 1 1 2 1 1 1 1 1 
0 0 0 0 0 2 1 0 1 0 0 
0 0 0 0 0 3 1 1 0 1 0 
0 0 0 0 1 2 0 0 0 0 0 
0 1 0 0 0 2 1 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 1 0 1 
0 0 0 0 0 3 0 0 1 1 0 
0 0 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 1 0 0 
Index: 193
1 1 1 1 1 2 1 0 0 0 0 
1 1 1 1 0 2 1 1 0 0 0 
0 0 0 1 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 1 1 0 0 3 0 0 1 1 0 
1 0 1 0 0 2 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 
Index: 194
1 1 1 1 1 2 0 0 0 1 0 
1 1 1 1 1 2 1 0 1 1 1 
1 1 1 1 1 3 0 0 1 1 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 0 2 0 1 0 1 0 
0 0 0 1 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 195
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 3 1 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 1 1 2 0 0 0 0 1 
0 0 1 1 0 3 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 0 0 
Index: 196
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 0 1 1 0 
0 0 0 1 0 2 1 1 1 1 1 
0 0 1 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 197
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 0 
1 1 0 1 0 3 0 1 1 1 0 
1 1 0 1 1 2 0 0 0 0 0 
1 1 0 1 1 2 1 1 1 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 198
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 2 1 1 0 0 0 
0 0 0 0 0 3 1 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 1 0 0 0 2 1 1 1 1 1 
1 1 1 0 0 2 1 1 1 1 1 
0 0 1 0 1 3 1 1 1 1 1 
1 0 1 0 1 2 1 1 1 1 1 
0 1 1 1 1 2 1 1 1 1 1 
Index: 199
0 0 0 0 1 2 0 0 1 0 0 
0 0 0 1 0 2 0 0 1 0 0 
0 0 0 0 0 3 0 0 1 0 0 
0 0 1 0 0 2 0 0 1 0 0 
0 0 0 0 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 1 1 2 0 0 0 0 0 
0 0 0 1 1 2 0 0 0 1 0 
1 1 1 1 1 3 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
Index: 200
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 0 0 2 1 1 1 1 0 
1 1 0 0 0 3 0 0 0 1 0 
0 1 0 1 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 0 1 1 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 0 0 1 1 
Index: 201
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 1 0 1 1 
1 1 1 1 0 3 0 0 0 0 1 
1 1 1 1 1 2 0 1 0 1 1 
1 1 1 1 1 2 0 0 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 202
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 1 0 
0 0 0 0 0 2 0 0 1 0 0 
0 0 0 0 0 3 0 0 1 1 0 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 0 0 0 0 
Index: 203
0 1 0 0 0 2 1 1 1 1 1 
0 1 0 0 0 2 1 1 1 1 1 
0 1 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 1 3 0 1 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
0 1 0 0 1 2 0 0 0 0 0 
Index: 204
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 1 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 1 3 0 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 205
0 1 0 0 0 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 1 0 2 0 1 1 0 0 
1 0 0 0 0 2 0 0 1 1 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 0 2 1 1 1 1 1 
0 0 0 0 1 2 0 1 0 1 1 
0 0 1 0 0 3 0 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 206
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 1 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 0 1 
1 1 0 1 0 2 1 1 0 0 1 
1 1 0 0 1 3 1 0 0 0 0 
0 1 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 207
1 1 1 1 1 2 0 1 1 1 1 
1 1 1 1 1 2 0 1 1 1 1 
1 1 0 1 1 3 0 0 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 1 0 2 0 0 0 0 0 
1 0 0 1 0 2 0 0 0 0 0 
0 0 1 0 0 3 0 0 0 0 0 
0 0 1 1 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
Index: 208
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 1 0 0 1 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 1 2 1 1 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 1 1 2 1 1 1 1 1 
0 0 0 1 1 2 1 1 1 1 1 
Index: 209
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 0 0 0 0 3 0 0 0 0 0 
0 1 0 0 1 2 0 0 0 1 1 
1 1 0 0 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 1 0 0 2 1 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
1 1 1 0 0 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
Index: 210
0 0 0 1 1 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
1 0 0 0 0 3 0 0 0 0 1 
0 0 0 0 1 2 0 0 1 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 0 0 
0 0 0 0 0 2 0 0 0 1 1 
1 0 1 0 0 3 0 0 1 0 1 
1 1 1 0 0 2 0 0 1 1 1 
0 1 1 0 0 2 1 1 1 0 1 
Index: 211
1 0 0 1 0 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 0 
1 0 1 1 0 3 0 0 0 0 0 
0 1 1 0 0 2 0 0 0 0 0 
0 0 1 1 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 1 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 1 1 1 0 1 
0 1 0 0 0 3 0 0 0 0 1 
0 0 0 0 0 2 1 0 0 0 1 
0 0 0 0 0 2 1 0 0 0 0 
Index: 212
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 0 2 1 1 1 1 1 
0 0 0 1 0 3 0 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 213
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 3 1 0 0 0 0 
0 0 0 0 0 2 1 1 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 214
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 1 1 
1 1 0 0 0 2 0 0 0 0 0 
1 1 0 0 0 3 0 0 0 0 0 
0 1 0 0 0 2 1 1 0 0 0 
0 1 0 1 0 2 0 0 0 0 0 
Index: 215
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 3 0 0 0 0 1 
1 0 0 0 0 2 0 0 0 1 1 
1 1 1 0 0 2 1 0 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 1 0 1 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 1 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 216
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 1 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 217
1 1 0 0 0 2 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
1 1 0 0 0 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 0 1 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 1 1 1 0 2 0 0 0 0 1 
0 0 1 1 1 2 0 0 0 0 0 
0 0 0 0 1 3 0 0 0 0 0 
0 0 0 1 1 2 0 0 0 0 1 
0 1 0 1 1 2 0 0 0 0 0 
Index: 218
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 1 0 0 1 0 
1 1 1 1 1 3 1 1 0 0 0 
1 1 1 1 1 2 0 0 0 0 1 
1 0 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 1 0 0 0 2 0 0 0 0 0 
1 1 0 1 0 2 1 0 0 0 0 
0 0 0 0 0 3 1 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
1 1 0 1 1 2 0 0 0 0 0 
Index: 219
1 0 0 0 0 2 0 0 0 0 1 
1 1 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 1 1 0 2 0 0 0 0 0 
0 0 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 0 1 
0 0 0 0 0 2 1 0 1 1 1 
0 0 0 0 0 3 0 0 1 0 1 
0 0 0 0 0 2 0 1 0 0 1 
0 0 0 0 0 2 1 1 1 0 0 
Index: 220
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 1 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 1 0 0 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 1 1 0 1 0 
Index: 221
1 1 1 1 1 2 1 1 1 1 1 
